periodo,banco,tipo_credito,creditos_miles,fecha
2022-12,Comercio,Comercio exterior,61312.83,2022-12-01
2022-12,BCP,Comercio exterior,1957310.53,2022-12-01
2022-12,Pichincha,Comercio exterior,694232.25,2022-12-01
2022-12,BanBif,Comercio exterior,967965.18,2022-12-01
2022-12,Scotiabank,Comercio exterior,1330306.11,2022-12-01
2022-12,Citibank,Comercio exterior,188323.38,2022-12-01
2022-12,Interbank,Comercio exterior,1157707.29,2022-12-01
2022-12,Mibanco,Comercio exterior,0.0,2022-12-01
2022-12,GNB,Comercio exterior,99150.69,2022-12-01
2022-12,Falabella,Comercio exterior,0.0,2022-12-01
2022-12,Santander,Comercio exterior,362505.64,2022-12-01
2022-12,Ripley,Comercio exterior,0.0,2022-12-01
2022-12,Alfin Banco,Comercio exterior,0.0,2022-12-01
2022-12,ICBC,Comercio exterior,21835.15,2022-12-01
2022-12,Bank of China,Comercio exterior,0.0,2022-12-01
2022-12,BCI,Comercio exterior,0.0,2022-12-01
2022-12,BBVA,Otros créditos a grandes empresas,214014.65,2022-12-01
2022-12,Comercio,Otros créditos a grandes empresas,0.0,2022-12-01
2022-12,BCP,Otros créditos a grandes empresas,276819.97,2022-12-01
2022-12,Pichincha,Otros créditos a grandes empresas,393615.94,2022-12-01
2022-12,BanBif,Otros créditos a grandes empresas,0.0,2022-12-01
2022-12,Scotiabank,Otros créditos a grandes empresas,3306.14,2022-12-01
2022-12,Citibank,Otros créditos a grandes empresas,0.0,2022-12-01
2022-12,Interbank,Otros créditos a grandes empresas,255658.91,2022-12-01
2022-12,Mibanco,Otros créditos a grandes empresas,0.0,2022-12-01
2022-12,GNB,Otros créditos a grandes empresas,203.01,2022-12-01
2022-12,Falabella,Otros créditos a grandes empresas,0.0,2022-12-01
2022-12,Santander,Otros créditos a grandes empresas,4100.48,2022-12-01
2022-12,Ripley,Otros créditos a grandes empresas,0.0,2022-12-01
2022-12,Alfin Banco,Otros créditos a grandes empresas,0.0,2022-12-01
2022-12,ICBC,Otros créditos a grandes empresas,51731.17,2022-12-01
2022-12,Bank of China,Otros créditos a grandes empresas,0.0,2022-12-01
2022-12,BCI,Otros créditos a grandes empresas,0.0,2022-12-01
2022-12,BBVA,Créditos a medianas empresas,17547100.9,2022-12-01
2022-12,Comercio,Créditos a medianas empresas,104557.25,2022-12-01
2022-12,BCP,Créditos a medianas empresas,23772079.32,2022-12-01
2022-12,Pichincha,Créditos a medianas empresas,1090132.44,2022-12-01
2022-12,BanBif,Créditos a medianas empresas,1825805.7,2022-12-01
2022-12,Scotiabank,Créditos a medianas empresas,8392650.79,2022-12-01
2022-12,Citibank,Créditos a medianas empresas,196664.45,2022-12-01
2022-12,Interbank,Créditos a medianas empresas,4084527.84,2022-12-01
2022-12,Mibanco,Créditos a medianas empresas,462324.72,2022-12-01
2022-12,GNB,Créditos a medianas empresas,171317.68,2022-12-01
2022-12,Falabella,Créditos a medianas empresas,65.84,2022-12-01
2022-12,Santander,Créditos a medianas empresas,784301.19,2022-12-01
2022-12,Ripley,Créditos a medianas empresas,0.0,2022-12-01
2022-12,Alfin Banco,Créditos a medianas empresas,3732.92,2022-12-01
2022-12,ICBC,Créditos a medianas empresas,3051.2,2022-12-01
2022-12,Bank of China,Créditos a medianas empresas,19070.0,2022-12-01
2022-12,BCI,Créditos a medianas empresas,0.0,2022-12-01
2022-12,BBVA,Sobregiros en cuenta corriente,3709.25,2022-12-01
2022-12,Comercio,Sobregiros en cuenta corriente,99.09,2022-12-01
2022-12,BCP,Sobregiros en cuenta corriente,56652.6,2022-12-01
2022-12,Pichincha,Sobregiros en cuenta corriente,2287.3,2022-12-01
2022-12,BanBif,Sobregiros en cuenta corriente,9514.2,2022-12-01
2022-12,Scotiabank,Sobregiros en cuenta corriente,3990.5,2022-12-01
2022-12,Citibank,Sobregiros en cuenta corriente,3469.03,2022-12-01
2022-12,Interbank,Sobregiros en cuenta corriente,10603.74,2022-12-01
2022-12,Mibanco,Sobregiros en cuenta corriente,0.0,2022-12-01
2022-12,GNB,Sobregiros en cuenta corriente,56.03,2022-12-01
2022-12,Falabella,Sobregiros en cuenta corriente,0.0,2022-12-01
2022-12,Santander,Sobregiros en cuenta corriente,731.74,2022-12-01
2022-12,Ripley,Sobregiros en cuenta corriente,0.0,2022-12-01
2022-12,Alfin Banco,Sobregiros en cuenta corriente,0.0,2022-12-01
2022-12,ICBC,Sobregiros en cuenta corriente,0.0,2022-12-01
2022-12,Bank of China,Sobregiros en cuenta corriente,0.0,2022-12-01
2022-12,BCI,Sobregiros en cuenta corriente,0.0,2022-12-01
2022-12,BBVA,Tarjetas de crédito,556216.42,2022-12-01
2022-12,Comercio,Tarjetas de crédito,0.0,2022-12-01
2022-12,BCP,Tarjetas de crédito,580810.73,2022-12-01
2022-12,Pichincha,Tarjetas de crédito,1161.86,2022-12-01
2022-12,BanBif,Tarjetas de crédito,5947.62,2022-12-01
2022-12,Scotiabank,Tarjetas de crédito,22394.63,2022-12-01
2022-12,Citibank,Tarjetas de crédito,218.12,2022-12-01
2022-12,Interbank,Tarjetas de crédito,2133.81,2022-12-01
2022-12,Mibanco,Tarjetas de crédito,0.0,2022-12-01
2022-12,GNB,Tarjetas de crédito,0.0,2022-12-01
2022-12,Falabella,Tarjetas de crédito,65.84,2022-12-01
2022-12,Santander,Tarjetas de crédito,0.0,2022-12-01
2022-12,Ripley,Tarjetas de crédito,0.0,2022-12-01
2022-12,Alfin Banco,Tarjetas de crédito,0.0,2022-12-01
2022-12,ICBC,Tarjetas de crédito,0.0,2022-12-01
2022-12,Bank of China,Tarjetas de crédito,0.0,2022-12-01
2022-12,BCI,Tarjetas de crédito,0.0,2022-12-01
2022-12,BBVA,Descuentos,295953.83,2022-12-01
2022-12,Comercio,Descuentos,10343.48,2022-12-01
2022-12,BCP,Descuentos,938813.5,2022-12-01
2022-12,Pichincha,Descuentos,63852.86,2022-12-01
2022-12,BanBif,Descuentos,95604.56,2022-12-01
2022-12,Scotiabank,Descuentos,276296.65,2022-12-01
2022-12,Citibank,Descuentos,0.0,2022-12-01
2022-12,Interbank,Descuentos,160761.39,2022-12-01
2022-12,Mibanco,Descuentos,0.0,2022-12-01
2022-12,GNB,Descuentos,39.16,2022-12-01
2022-12,Falabella,Descuentos,0.0,2022-12-01
2022-12,Santander,Descuentos,5629.14,2022-12-01
2022-12,Ripley,Descuentos,0.0,2022-12-01
2022-12,Alfin Banco,Descuentos,0.0,2022-12-01
2022-12,ICBC,Descuentos,0.0,2022-12-01
2022-12,Bank of China,Descuentos,0.0,2022-12-01
2022-12,BCI,Descuentos,0.0,2022-12-01
2022-12,BBVA,Préstamos,14006267.6,2022-12-01
2022-12,Comercio,Préstamos,68191.24,2022-12-01
2022-12,BCP,Préstamos,19970070.8,2022-12-01
2022-12,Pichincha,Préstamos,555309.71,2022-12-01
2022-12,BanBif,Préstamos,1208666.59,2022-12-01
2022-12,Scotiabank,Préstamos,7346006.08,2022-12-01
2022-12,Citibank,Préstamos,117690.95,2022-12-01
2022-12,Interbank,Préstamos,3121308.78,2022-12-01
2022-12,Mibanco,Préstamos,462324.72,2022-12-01
2022-12,GNB,Préstamos,73758.75,2022-12-01
2022-12,Falabella,Préstamos,0.0,2022-12-01
2022-12,Santander,Préstamos,668164.33,2022-12-01
2022-12,Ripley,Préstamos,0.0,2022-12-01
2022-12,Alfin Banco,Préstamos,3732.92,2022-12-01
2022-12,ICBC,Préstamos,3051.2,2022-12-01
2022-12,Bank of China,Préstamos,19070.0,2022-12-01
2022-12,BCI,Préstamos,0.0,2022-12-01
2022-12,BBVA,Factoring,24824.86,2022-12-01
2022-12,Comercio,Factoring,0.0,2022-12-01
2022-12,BCP,Factoring,87745.39,2022-12-01
2022-12,Pichincha,Factoring,13.88,2022-12-01
2022-12,BanBif,Factoring,4960.42,2022-12-01
2022-12,Scotiabank,Factoring,19755.42,2022-12-01
2022-12,Citibank,Factoring,18623.36,2022-12-01
2022-12,Interbank,Factoring,9053.56,2022-12-01
2022-12,Mibanco,Factoring,0.0,2022-12-01
2022-12,GNB,Factoring,0.0,2022-12-01
2022-12,Falabella,Factoring,0.0,2022-12-01
2022-12,Santander,Factoring,0.0,2022-12-01
2022-12,Ripley,Factoring,0.0,2022-12-01
2022-12,Alfin Banco,Factoring,0.0,2022-12-01
2022-12,ICBC,Factoring,0.0,2022-12-01
2022-12,Bank of China,Factoring,0.0,2022-12-01
2022-12,BCI,Factoring,0.0,2022-12-01
2022-12,BBVA,Arrendamiento financiero y Lease-back,1386462.46,2022-12-01
2022-12,Comercio,Arrendamiento financiero y Lease-back,9943.61,2022-12-01
2022-12,BCP,Arrendamiento financiero y Lease-back,737589.41,2022-12-01
2022-12,Pichincha,Arrendamiento financiero y Lease-back,69317.87,2022-12-01
2022-12,BanBif,Arrendamiento financiero y Lease-back,275708.84,2022-12-01
2022-12,Scotiabank,Arrendamiento financiero y Lease-back,363621.62,2022-12-01
2022-12,Citibank,Arrendamiento financiero y Lease-back,0.0,2022-12-01
2022-12,Interbank,Arrendamiento financiero y Lease-back,276296.57,2022-12-01
2022-12,Mibanco,Arrendamiento financiero y Lease-back,0.0,2022-12-01
2022-12,GNB,Arrendamiento financiero y Lease-back,11498.74,2022-12-01
2022-12,Falabella,Arrendamiento financiero y Lease-back,0.0,2022-12-01
2022-12,Santander,Arrendamiento financiero y Lease-back,90949.97,2022-12-01
2022-12,Ripley,Arrendamiento financiero y Lease-back,0.0,2022-12-01
2022-12,Alfin Banco,Arrendamiento financiero y Lease-back,0.0,2022-12-01
2022-12,ICBC,Arrendamiento financiero y Lease-back,0.0,2022-12-01
2022-12,Bank of China,Arrendamiento financiero y Lease-back,0.0,2022-12-01
2022-12,BCI,Arrendamiento financiero y Lease-back,0.0,2022-12-01
2022-12,BBVA,Comercio exterior,636276.48,2022-12-01
2022-12,Comercio,Comercio exterior,15064.47,2022-12-01
2022-12,BCP,Comercio exterior,485421.76,2022-12-01
2022-12,Pichincha,Comercio exterior,106740.97,2022-12-01
2022-12,BanBif,Comercio exterior,122086.09,2022-12-01
2022-12,Scotiabank,Comercio exterior,225887.05,2022-12-01
2022-12,Citibank,Comercio exterior,56663.0,2022-12-01
2022-12,Interbank,Comercio exterior,121872.99,2022-12-01
2022-12,Mibanco,Comercio exterior,0.0,2022-12-01
2022-12,GNB,Comercio exterior,5002.71,2022-12-01
2022-12,Falabella,Comercio exterior,0.0,2022-12-01
2022-12,Santander,Comercio exterior,17598.86,2022-12-01
2022-12,Ripley,Comercio exterior,0.0,2022-12-01
2022-12,Alfin Banco,Comercio exterior,0.0,2022-12-01
2022-12,ICBC,Comercio exterior,0.0,2022-12-01
2022-12,Bank of China,Comercio exterior,0.0,2022-12-01
2022-12,BCI,Comercio exterior,0.0,2022-12-01
2022-12,BBVA,Otros créditos a medianas empresas,637390.01,2022-12-01
2022-12,Comercio,Otros créditos a medianas empresas,915.36,2022-12-01
2022-12,BCP,Otros créditos a medianas empresas,914975.13,2022-12-01
2022-12,Pichincha,Otros créditos a medianas empresas,291448.0,2022-12-01
2022-12,BanBif,Otros créditos a medianas empresas,103317.38,2022-12-01
2022-12,Scotiabank,Otros créditos a medianas empresas,134698.81,2022-12-01
2022-12,Citibank,Otros créditos a medianas empresas,0.0,2022-12-01
2022-12,Interbank,Otros créditos a medianas empresas,382497.01,2022-12-01
2022-12,Mibanco,Otros créditos a medianas empresas,0.0,2022-12-01
2022-12,GNB,Otros créditos a medianas empresas,80962.28,2022-12-01
2022-12,Falabella,Otros créditos a medianas empresas,0.0,2022-12-01
2022-12,Santander,Otros créditos a medianas empresas,1227.15,2022-12-01
2022-12,Ripley,Otros créditos a medianas empresas,0.0,2022-12-01
2022-12,Alfin Banco,Otros créditos a medianas empresas,0.0,2022-12-01
2022-12,ICBC,Otros créditos a medianas empresas,0.0,2022-12-01
2022-12,Bank of China,Otros créditos a medianas empresas,0.0,2022-12-01
2022-12,BCI,Otros créditos a medianas empresas,0.0,2022-12-01
2022-12,BBVA,Créditos a pequeñas empresas,3785177.61,2022-12-01
2022-12,Comercio,Créditos a pequeñas empresas,4271.89,2022-12-01
2022-12,BCP,Créditos a pequeñas empresas,6324838.85,2022-12-01
2022-12,Pichincha,Créditos a pequeñas empresas,545124.29,2022-12-01
2022-12,BanBif,Créditos a pequeñas empresas,21903.39,2022-12-01
2022-12,Scotiabank,Créditos a pequeñas empresas,1882404.98,2022-12-01
2022-12,Citibank,Créditos a pequeñas empresas,1798.09,2022-12-01
2022-12,Interbank,Créditos a pequeñas empresas,1263992.6,2022-12-01
2022-12,Mibanco,Créditos a pequeñas empresas,9326933.08,2022-12-01
2022-12,GNB,Créditos a pequeñas empresas,1046.22,2022-12-01
2022-12,Falabella,Créditos a pequeñas empresas,783.55,2022-12-01
2022-12,Santander,Créditos a pequeñas empresas,0.0,2022-12-01
2022-12,Ripley,Créditos a pequeñas empresas,0.0,2022-12-01
2022-12,Alfin Banco,Créditos a pequeñas empresas,0.0,2022-12-01
2022-12,ICBC,Créditos a pequeñas empresas,0.0,2022-12-01
2022-12,Bank of China,Créditos a pequeñas empresas,0.0,2022-12-01
2022-12,BCI,Créditos a pequeñas empresas,0.0,2022-12-01
2022-12,BBVA,Sobregiros en cuenta corriente,3173.49,2022-12-01
2022-12,Comercio,Sobregiros en cuenta corriente,15.26,2022-12-01
2022-12,BCP,Sobregiros en cuenta corriente,8052.22,2022-12-01
2022-12,Pichincha,Sobregiros en cuenta corriente,83.53,2022-12-01
2022-12,BanBif,Sobregiros en cuenta corriente,154.69,2022-12-01
2022-12,Scotiabank,Sobregiros en cuenta corriente,600.23,2022-12-01
2022-12,Citibank,Sobregiros en cuenta corriente,0.0,2022-12-01
2022-12,Interbank,Sobregiros en cuenta corriente,464.44,2022-12-01
2022-12,Mibanco,Sobregiros en cuenta corriente,0.0,2022-12-01
2022-12,GNB,Sobregiros en cuenta corriente,0.0,2022-12-01
2022-12,Falabella,Sobregiros en cuenta corriente,0.0,2022-12-01
2022-12,Santander,Sobregiros en cuenta corriente,0.0,2022-12-01
2022-12,Ripley,Sobregiros en cuenta corriente,0.0,2022-12-01
2022-12,Alfin Banco,Sobregiros en cuenta corriente,0.0,2022-12-01
2022-12,ICBC,Sobregiros en cuenta corriente,0.0,2022-12-01
2022-12,Bank of China,Sobregiros en cuenta corriente,0.0,2022-12-01
2022-12,BCI,Sobregiros en cuenta corriente,0.0,2022-12-01
2022-12,BBVA,Tarjetas de crédito,621805.61,2022-12-01
2022-12,Comercio,Tarjetas de crédito,0.0,2022-12-01
2022-12,BCP,Tarjetas de crédito,510563.72,2022-12-01
2022-12,Pichincha,Tarjetas de crédito,93.63,2022-12-01
2022-12,BanBif,Tarjetas de crédito,954.76,2022-12-01
2022-12,Scotiabank,Tarjetas de crédito,527.79,2022-12-01
2022-12,Citibank,Tarjetas de crédito,298.09,2022-12-01
2022-12,Interbank,Tarjetas de crédito,1001.16,2022-12-01
2022-12,Mibanco,Tarjetas de crédito,0.0,2022-12-01
2022-12,GNB,Tarjetas de crédito,0.0,2022-12-01
2022-12,Falabella,Tarjetas de crédito,0.0,2022-12-01
2022-12,Santander,Tarjetas de crédito,0.0,2022-12-01
2022-12,Ripley,Tarjetas de crédito,0.0,2022-12-01
2022-12,Alfin Banco,Tarjetas de crédito,0.0,2022-12-01
2022-12,ICBC,Tarjetas de crédito,0.0,2022-12-01
2022-12,Bank of China,Tarjetas de crédito,0.0,2022-12-01
2022-12,BCI,Tarjetas de crédito,0.0,2022-12-01
2022-12,BBVA,Descuentos,4186.88,2022-12-01
2022-12,Comercio,Descuentos,11.36,2022-12-01
2022-12,BCP,Descuentos,90689.22,2022-12-01
2022-12,Pichincha,Descuentos,12.5,2022-12-01
2022-12,BanBif,Descuentos,2348.28,2022-12-01
2022-12,Scotiabank,Descuentos,6668.2,2022-12-01
2022-12,Citibank,Descuentos,0.0,2022-12-01
2022-12,Interbank,Descuentos,3079.46,2022-12-01
2022-12,Mibanco,Descuentos,0.0,2022-12-01
2022-12,GNB,Descuentos,0.0,2022-12-01
2022-12,Falabella,Descuentos,0.0,2022-12-01
2022-12,Santander,Descuentos,0.0,2022-12-01
2022-12,Ripley,Descuentos,0.0,2022-12-01
2022-12,Alfin Banco,Descuentos,0.0,2022-12-01
2022-12,ICBC,Descuentos,0.0,2022-12-01
2022-12,Bank of China,Descuentos,0.0,2022-12-01
2022-12,BCI,Descuentos,0.0,2022-12-01
2022-12,BBVA,Préstamos,3033505.08,2022-12-01
2022-12,Comercio,Préstamos,3902.9,2022-12-01
2022-12,BCP,Préstamos,5648546.68,2022-12-01
2022-12,Pichincha,Préstamos,542745.88,2022-12-01
2022-12,BanBif,Préstamos,11627.96,2022-12-01
2022-12,Scotiabank,Préstamos,1827108.19,2022-12-01
2022-12,Citibank,Préstamos,1500.0,2022-12-01
2022-12,Interbank,Préstamos,1251850.76,2022-12-01
2022-12,Mibanco,Préstamos,9326933.08,2022-12-01
2022-12,GNB,Préstamos,1046.22,2022-12-01
2022-12,Falabella,Préstamos,783.55,2022-12-01
2022-12,Santander,Préstamos,0.0,2022-12-01
2022-12,Ripley,Préstamos,0.0,2022-12-01
2022-12,Alfin Banco,Préstamos,0.0,2022-12-01
2022-12,ICBC,Préstamos,0.0,2022-12-01
2022-12,Bank of China,Préstamos,0.0,2022-12-01
2022-12,BCI,Préstamos,0.0,2022-12-01
2022-12,BBVA,Factoring,0.0,2022-12-01
2022-12,Comercio,Factoring,0.0,2022-12-01
2022-12,BCP,Factoring,119.0,2022-12-01
2022-12,Pichincha,Factoring,0.0,2022-12-01
2022-12,BanBif,Factoring,0.0,2022-12-01
2022-12,Scotiabank,Factoring,0.0,2022-12-01
2022-12,Citibank,Factoring,0.0,2022-12-01
2022-12,Interbank,Factoring,0.0,2022-12-01
2022-12,Mibanco,Factoring,0.0,2022-12-01
2022-12,GNB,Factoring,0.0,2022-12-01
2022-12,Falabella,Factoring,0.0,2022-12-01
2022-12,Santander,Factoring,0.0,2022-12-01
2022-12,Ripley,Factoring,0.0,2022-12-01
2022-12,Alfin Banco,Factoring,0.0,2022-12-01
2022-12,ICBC,Factoring,0.0,2022-12-01
2022-12,Bank of China,Factoring,0.0,2022-12-01
2022-12,BCI,Factoring,0.0,2022-12-01
2022-12,BBVA,Arrendamiento financiero y Lease-back,88594.8,2022-12-01
2022-12,Comercio,Arrendamiento financiero y Lease-back,151.67,2022-12-01
2022-12,BCP,Arrendamiento financiero y Lease-back,59517.98,2022-12-01
2022-12,Pichincha,Arrendamiento financiero y Lease-back,833.49,2022-12-01
2022-12,BanBif,Arrendamiento financiero y Lease-back,2615.14,2022-12-01
2022-12,Scotiabank,Arrendamiento financiero y Lease-back,43029.93,2022-12-01
2022-12,Citibank,Arrendamiento financiero y Lease-back,0.0,2022-12-01
2022-12,Interbank,Arrendamiento financiero y Lease-back,4956.04,2022-12-01
2022-12,Mibanco,Arrendamiento financiero y Lease-back,0.0,2022-12-01
2022-12,GNB,Arrendamiento financiero y Lease-back,0.0,2022-12-01
2022-12,Falabella,Arrendamiento financiero y Lease-back,0.0,2022-12-01
2022-12,Santander,Arrendamiento financiero y Lease-back,0.0,2022-12-01
2022-12,Ripley,Arrendamiento financiero y Lease-back,0.0,2022-12-01
2022-12,Alfin Banco,Arrendamiento financiero y Lease-back,0.0,2022-12-01
2022-12,ICBC,Arrendamiento financiero y Lease-back,0.0,2022-12-01
2022-12,Bank of China,Arrendamiento financiero y Lease-back,0.0,2022-12-01
2022-12,BCI,Arrendamiento financiero y Lease-back,0.0,2022-12-01
2022-12,BBVA,Comercio exterior,9838.02,2022-12-01
2022-12,Comercio,Comercio exterior,190.7,2022-12-01
2022-12,BCP,Comercio exterior,6432.46,2022-12-01
2022-12,Pichincha,Comercio exterior,762.82,2022-12-01
2022-12,BanBif,Comercio exterior,4082.15,2022-12-01
2022-12,Scotiabank,Comercio exterior,1555.05,2022-12-01
2022-12,Citibank,Comercio exterior,0.0,2022-12-01
2022-12,Interbank,Comercio exterior,2640.74,2022-12-01
2022-12,Mibanco,Comercio exterior,0.0,2022-12-01
2022-12,GNB,Comercio exterior,0.0,2022-12-01
2022-12,Falabella,Comercio exterior,0.0,2022-12-01
2022-12,Santander,Comercio exterior,0.0,2022-12-01
2022-12,Ripley,Comercio exterior,0.0,2022-12-01
2022-12,Alfin Banco,Comercio exterior,0.0,2022-12-01
2022-12,ICBC,Comercio exterior,0.0,2022-12-01
2022-12,Bank of China,Comercio exterior,0.0,2022-12-01
2022-12,BCI,Comercio exterior,0.0,2022-12-01
2022-12,BBVA,Otros créditos a pequeñas empresas,24073.73,2022-12-01
2022-12,Comercio,Otros créditos a pequeñas empresas,0.0,2022-12-01
2022-12,BCP,Otros créditos a pequeñas empresas,917.57,2022-12-01
2022-12,Pichincha,Otros créditos a pequeñas empresas,592.45,2022-12-01
2022-12,BanBif,Otros créditos a pequeñas empresas,120.41,2022-12-01
2022-12,Scotiabank,Otros créditos a pequeñas empresas,2915.59,2022-12-01
2022-12,Citibank,Otros créditos a pequeñas empresas,0.0,2022-12-01
2022-12,Interbank,Otros créditos a pequeñas empresas,0.0,2022-12-01
2022-12,Mibanco,Otros créditos a pequeñas empresas,0.0,2022-12-01
2022-12,GNB,Otros créditos a pequeñas empresas,0.0,2022-12-01
2022-12,Falabella,Otros créditos a pequeñas empresas,0.0,2022-12-01
2022-12,Santander,Otros créditos a pequeñas empresas,0.0,2022-12-01
2022-12,Ripley,Otros créditos a pequeñas empresas,0.0,2022-12-01
2022-12,Alfin Banco,Otros créditos a pequeñas empresas,0.0,2022-12-01
2022-12,ICBC,Otros créditos a pequeñas empresas,0.0,2022-12-01
2022-12,Bank of China,Otros créditos a pequeñas empresas,0.0,2022-12-01
2022-12,BCI,Otros créditos a pequeñas empresas,0.0,2022-12-01
2022-12,BBVA,Créditos a microempresas,161443.25,2022-12-01
2022-12,Comercio,Créditos a microempresas,197.13,2022-12-01
2022-12,BCP,Créditos a microempresas,550673.46,2022-12-01
2022-12,Pichincha,Créditos a microempresas,134606.2,2022-12-01
2022-12,BanBif,Créditos a microempresas,8390.0,2022-12-01
2022-12,Scotiabank,Créditos a microempresas,48938.6,2022-12-01
2022-12,Citibank,Créditos a microempresas,136.26,2022-12-01
2022-12,Interbank,Créditos a microempresas,70352.85,2022-12-01
2022-12,Mibanco,Créditos a microempresas,3181814.38,2022-12-01
2022-12,GNB,Créditos a microempresas,24.93,2022-12-01
2022-12,Falabella,Créditos a microempresas,185.9,2022-12-01
2022-12,Santander,Créditos a microempresas,0.0,2022-12-01
2022-12,Ripley,Créditos a microempresas,0.0,2022-12-01
2022-12,Alfin Banco,Créditos a microempresas,0.0,2022-12-01
2022-12,ICBC,Créditos a microempresas,0.0,2022-12-01
2022-12,Bank of China,Créditos a microempresas,0.0,2022-12-01
2022-12,BCI,Créditos a microempresas,0.0,2022-12-01
2022-12,BBVA,Sobregiros en cuenta corriente,493.32,2022-12-01
2022-12,Comercio,Sobregiros en cuenta corriente,6.42,2022-12-01
2022-12,BCP,Sobregiros en cuenta corriente,12151.72,2022-12-01
2022-12,Pichincha,Sobregiros en cuenta corriente,118.07,2022-12-01
