periodo,banco,sector,creditos_miles,fecha
2025-12,Pichincha,Comercio,688281.19,2025-12-01
2025-12,BanBif,Comercio,1513522.58,2025-12-01
2025-12,Scotiabank,Comercio,6649983.29,2025-12-01
2025-12,Citibank,Comercio,433541.3,2025-12-01
2025-12,Interbank,Comercio,4422897.3,2025-12-01
2025-12,Mibanco,Comercio,6610080.93,2025-12-01
2025-12,GNB,Comercio,488900.19,2025-12-01
2025-12,Falabella,Comercio,2426.24,2025-12-01
2025-12,Santander,Comercio,1297282.7,2025-12-01
2025-12,Ripley,Comercio,0.0,2025-12-01
2025-12,Alfin Banco,Comercio,27630.52,2025-12-01
2025-12,ICBC,Comercio,134670.63,2025-12-01
2025-12,Bank of China,Comercio,20000.0,2025-12-01
2025-12,BCI,Comercio,281629.24,2025-12-01
2025-12,Compartamos,Comercio,2213103.35,2025-12-01
2025-12,Santander,Comercio,2403.34,2025-12-01
2025-12,BBVA,Transporte y Almacenamiento,5093963.31,2025-12-01
2025-12,Compartamos,Transporte y Almacenamiento,11017.3,2025-12-01
2025-12,BCP,Transporte y Almacenamiento,6216933.2,2025-12-01
2025-12,Pichincha,Transporte y Almacenamiento,123191.38,2025-12-01
2025-12,BanBif,Transporte y Almacenamiento,656234.15,2025-12-01
2025-12,Scotiabank,Transporte y Almacenamiento,1704637.26,2025-12-01
2025-12,Citibank,Transporte y Almacenamiento,310.73,2025-12-01
2025-12,Interbank,Transporte y Almacenamiento,1529539.2,2025-12-01
2025-12,Mibanco,Transporte y Almacenamiento,1429424.99,2025-12-01
2025-12,GNB,Transporte y Almacenamiento,123863.34,2025-12-01
2025-12,Falabella,Transporte y Almacenamiento,311.99,2025-12-01
2025-12,Santander,Transporte y Almacenamiento,270292.76,2025-12-01
2025-12,Ripley,Transporte y Almacenamiento,0.0,2025-12-01
2025-12,Alfin Banco,Transporte y Almacenamiento,5683.49,2025-12-01
2025-12,ICBC,Transporte y Almacenamiento,6992.21,2025-12-01
2025-12,Bank of China,Transporte y Almacenamiento,0.0,2025-12-01
2025-12,BCI,Transporte y Almacenamiento,16161.08,2025-12-01
2025-12,Compartamos,Transporte y Almacenamiento,156491.77,2025-12-01
2025-12,Santander,Transporte y Almacenamiento,414.75,2025-12-01
2025-12,BBVA,Alojamiento y Servicios de Comidas,558160.62,2025-12-01
2025-12,Compartamos,Alojamiento y Servicios de Comidas,6604.37,2025-12-01
2025-12,BCP,Alojamiento y Servicios de Comidas,1884365.0,2025-12-01
2025-12,Pichincha,Alojamiento y Servicios de Comidas,4789.16,2025-12-01
2025-12,BanBif,Alojamiento y Servicios de Comidas,103854.32,2025-12-01
2025-12,Scotiabank,Alojamiento y Servicios de Comidas,648524.49,2025-12-01
2025-12,Citibank,Alojamiento y Servicios de Comidas,800.69,2025-12-01
2025-12,Interbank,Alojamiento y Servicios de Comidas,630203.29,2025-12-01
2025-12,Mibanco,Alojamiento y Servicios de Comidas,898636.64,2025-12-01
2025-12,GNB,Alojamiento y Servicios de Comidas,10329.77,2025-12-01
2025-12,Falabella,Alojamiento y Servicios de Comidas,0.0,2025-12-01
2025-12,Santander,Alojamiento y Servicios de Comidas,130069.7,2025-12-01
2025-12,Ripley,Alojamiento y Servicios de Comidas,0.0,2025-12-01
2025-12,Alfin Banco,Alojamiento y Servicios de Comidas,13528.06,2025-12-01
2025-12,ICBC,Alojamiento y Servicios de Comidas,0.0,2025-12-01
2025-12,Bank of China,Alojamiento y Servicios de Comidas,0.0,2025-12-01
2025-12,BCI,Alojamiento y Servicios de Comidas,0.0,2025-12-01
2025-12,Compartamos,Alojamiento y Servicios de Comidas,268471.34,2025-12-01
2025-12,Santander,Alojamiento y Servicios de Comidas,629.7,2025-12-01
2025-12,BBVA,Información y Comunicaciones,2235573.55,2025-12-01
2025-12,Compartamos,Información y Comunicaciones,917.51,2025-12-01
2025-12,BCP,Información y Comunicaciones,3001634.02,2025-12-01
2025-12,Pichincha,Información y Comunicaciones,14361.02,2025-12-01
2025-12,BanBif,Información y Comunicaciones,104836.59,2025-12-01
2025-12,Scotiabank,Información y Comunicaciones,1306377.62,2025-12-01
2025-12,Citibank,Información y Comunicaciones,8418.93,2025-12-01
2025-12,Interbank,Información y Comunicaciones,1099820.54,2025-12-01
2025-12,Mibanco,Información y Comunicaciones,50884.38,2025-12-01
2025-12,GNB,Información y Comunicaciones,1393.15,2025-12-01
2025-12,Falabella,Información y Comunicaciones,117.68,2025-12-01
2025-12,Santander,Información y Comunicaciones,207897.44,2025-12-01
2025-12,Ripley,Información y Comunicaciones,0.0,2025-12-01
2025-12,Alfin Banco,Información y Comunicaciones,19801.02,2025-12-01
2025-12,ICBC,Información y Comunicaciones,0.0,2025-12-01
2025-12,Bank of China,Información y Comunicaciones,0.0,2025-12-01
2025-12,BCI,Información y Comunicaciones,75.42,2025-12-01
2025-12,Compartamos,Información y Comunicaciones,25383.78,2025-12-01
2025-12,Santander,Información y Comunicaciones,37.11,2025-12-01
2025-12,BBVA,Actividades Financieras y de Seguros,2763906.21,2025-12-01
2025-12,Compartamos,Actividades Financieras y de Seguros,7189.13,2025-12-01
2025-12,BCP,Actividades Financieras y de Seguros,4644078.48,2025-12-01
2025-12,Pichincha,Actividades Financieras y de Seguros,498681.61,2025-12-01
2025-12,BanBif,Actividades Financieras y de Seguros,446453.4,2025-12-01
2025-12,Scotiabank,Actividades Financieras y de Seguros,1399255.32,2025-12-01
2025-12,Citibank,Actividades Financieras y de Seguros,92963.01,2025-12-01
2025-12,Interbank,Actividades Financieras y de Seguros,1258928.61,2025-12-01
2025-12,Mibanco,Actividades Financieras y de Seguros,15685.94,2025-12-01
2025-12,GNB,Actividades Financieras y de Seguros,468307.25,2025-12-01
2025-12,Falabella,Actividades Financieras y de Seguros,0.0,2025-12-01
2025-12,Santander,Actividades Financieras y de Seguros,227588.41,2025-12-01
2025-12,Ripley,Actividades Financieras y de Seguros,0.0,2025-12-01
2025-12,Alfin Banco,Actividades Financieras y de Seguros,49870.46,2025-12-01
2025-12,ICBC,Actividades Financieras y de Seguros,231000.0,2025-12-01
2025-12,Bank of China,Actividades Financieras y de Seguros,0.0,2025-12-01
2025-12,BCI,Actividades Financieras y de Seguros,670287.59,2025-12-01
2025-12,Compartamos,Actividades Financieras y de Seguros,3555.16,2025-12-01
2025-12,Santander,Actividades Financieras y de Seguros,38.18,2025-12-01
2025-12,BBVA,Actividades Inmobiliarias,1605770.77,2025-12-01
2025-12,Compartamos,Actividades Inmobiliarias,2990.65,2025-12-01
2025-12,BCP,Actividades Inmobiliarias,3000100.31,2025-12-01
2025-12,Pichincha,Actividades Inmobiliarias,129764.89,2025-12-01
2025-12,BanBif,Actividades Inmobiliarias,852277.6,2025-12-01
2025-12,Scotiabank,Actividades Inmobiliarias,958778.8,2025-12-01
2025-12,Citibank,Actividades Inmobiliarias,0.0,2025-12-01
2025-12,Interbank,Actividades Inmobiliarias,1553955.43,2025-12-01
2025-12,Mibanco,Actividades Inmobiliarias,345479.43,2025-12-01
2025-12,GNB,Actividades Inmobiliarias,44559.65,2025-12-01
2025-12,Falabella,Actividades Inmobiliarias,0.0,2025-12-01
2025-12,Santander,Actividades Inmobiliarias,260702.81,2025-12-01
2025-12,Ripley,Actividades Inmobiliarias,0.0,2025-12-01
2025-12,Alfin Banco,Actividades Inmobiliarias,4750.0,2025-12-01
2025-12,ICBC,Actividades Inmobiliarias,70845.86,2025-12-01
2025-12,Bank of China,Actividades Inmobiliarias,0.0,2025-12-01
2025-12,BCI,Actividades Inmobiliarias,337872.0,2025-12-01
2025-12,Compartamos,Actividades Inmobiliarias,62197.44,2025-12-01
2025-12,Santander,Actividades Inmobiliarias,179.67,2025-12-01
2025-12,BBVA,"Actividades Profesionales, Científicas y Técnicas",855410.68,2025-12-01
2025-12,Compartamos,"Actividades Profesionales, Científicas y Técnicas",3738.81,2025-12-01
2025-12,BCP,"Actividades Profesionales, Científicas y Técnicas",1938385.78,2025-12-01
2025-12,Pichincha,"Actividades Profesionales, Científicas y Técnicas",139676.22,2025-12-01
2025-12,BanBif,"Actividades Profesionales, Científicas y Técnicas",139703.42,2025-12-01
2025-12,Scotiabank,"Actividades Profesionales, Científicas y Técnicas",825962.19,2025-12-01
2025-12,Citibank,"Actividades Profesionales, Científicas y Técnicas",13115.0,2025-12-01
2025-12,Interbank,"Actividades Profesionales, Científicas y Técnicas",1487895.35,2025-12-01
2025-12,Mibanco,"Actividades Profesionales, Científicas y Técnicas",346106.51,2025-12-01
2025-12,GNB,"Actividades Profesionales, Científicas y Técnicas",13211.54,2025-12-01
2025-12,Falabella,"Actividades Profesionales, Científicas y Técnicas",6.4,2025-12-01
2025-12,Santander,"Actividades Profesionales, Científicas y Técnicas",236045.19,2025-12-01
2025-12,Ripley,"Actividades Profesionales, Científicas y Técnicas",0.0,2025-12-01
2025-12,Alfin Banco,"Actividades Profesionales, Científicas y Técnicas",1260.06,2025-12-01
2025-12,ICBC,"Actividades Profesionales, Científicas y Técnicas",2011.67,2025-12-01
2025-12,Bank of China,"Actividades Profesionales, Científicas y Técnicas",0.0,2025-12-01
2025-12,BCI,"Actividades Profesionales, Científicas y Técnicas",35731.99,2025-12-01
2025-12,Compartamos,"Actividades Profesionales, Científicas y Técnicas",39307.23,2025-12-01
2025-12,Santander,"Actividades Profesionales, Científicas y Técnicas",154.99,2025-12-01
2025-12,BBVA,Actividades de Servicios Administrativos y de Apoyo,981725.3,2025-12-01
2025-12,Compartamos,Actividades de Servicios Administrativos y de Apoyo,3892.1,2025-12-01
2025-12,BCP,Actividades de Servicios Administrativos y de Apoyo,2045056.96,2025-12-01
2025-12,Pichincha,Actividades de Servicios Administrativos y de Apoyo,35814.98,2025-12-01
2025-12,BanBif,Actividades de Servicios Administrativos y de Apoyo,274381.99,2025-12-01
2025-12,Scotiabank,Actividades de Servicios Administrativos y de Apoyo,597890.88,2025-12-01
2025-12,Citibank,Actividades de Servicios Administrativos y de Apoyo,52481.61,2025-12-01
2025-12,Interbank,Actividades de Servicios Administrativos y de Apoyo,374053.99,2025-12-01
2025-12,Mibanco,Actividades de Servicios Administrativos y de Apoyo,547983.09,2025-12-01
2025-12,GNB,Actividades de Servicios Administrativos y de Apoyo,17148.98,2025-12-01
2025-12,Falabella,Actividades de Servicios Administrativos y de Apoyo,8.71,2025-12-01
2025-12,Santander,Actividades de Servicios Administrativos y de Apoyo,51377.53,2025-12-01
2025-12,Ripley,Actividades de Servicios Administrativos y de Apoyo,0.0,2025-12-01
2025-12,Alfin Banco,Actividades de Servicios Administrativos y de Apoyo,8583.09,2025-12-01
2025-12,ICBC,Actividades de Servicios Administrativos y de Apoyo,0.0,2025-12-01
2025-12,Bank of China,Actividades de Servicios Administrativos y de Apoyo,0.0,2025-12-01
2025-12,BCI,Actividades de Servicios Administrativos y de Apoyo,35140.12,2025-12-01
2025-12,Compartamos,Actividades de Servicios Administrativos y de Apoyo,56052.35,2025-12-01
2025-12,Santander,Actividades de Servicios Administrativos y de Apoyo,95.88,2025-12-01
2025-12,BBVA,Administración Pública y Defensa,88047.33,2025-12-01
2025-12,Compartamos,Administración Pública y Defensa,100.07,2025-12-01
2025-12,BCP,Administración Pública y Defensa,6697.04,2025-12-01
2025-12,Pichincha,Administración Pública y Defensa,0.0,2025-12-01
2025-12,BanBif,Administración Pública y Defensa,590.12,2025-12-01
2025-12,Scotiabank,Administración Pública y Defensa,357542.43,2025-12-01
2025-12,Citibank,Administración Pública y Defensa,0.0,2025-12-01
2025-12,Interbank,Administración Pública y Defensa,3291.47,2025-12-01
2025-12,Mibanco,Administración Pública y Defensa,6498.39,2025-12-01
2025-12,GNB,Administración Pública y Defensa,0.0,2025-12-01
2025-12,Falabella,Administración Pública y Defensa,0.0,2025-12-01
2025-12,Santander,Administración Pública y Defensa,0.0,2025-12-01
2025-12,Ripley,Administración Pública y Defensa,0.0,2025-12-01
2025-12,Alfin Banco,Administración Pública y Defensa,0.0,2025-12-01
2025-12,ICBC,Administración Pública y Defensa,0.0,2025-12-01
2025-12,Bank of China,Administración Pública y Defensa,0.0,2025-12-01
2025-12,BCI,Administración Pública y Defensa,0.0,2025-12-01
2025-12,Compartamos,Administración Pública y Defensa,3407.65,2025-12-01
2025-12,Santander,Administración Pública y Defensa,12.0,2025-12-01
2025-12,BBVA,Enseñanza,750166.86,2025-12-01
2025-12,Compartamos,Enseñanza,4639.19,2025-12-01
2025-12,BCP,Enseñanza,1305944.32,2025-12-01
2025-12,Pichincha,Enseñanza,78088.98,2025-12-01
2025-12,BanBif,Enseñanza,345411.73,2025-12-01
2025-12,Scotiabank,Enseñanza,948004.04,2025-12-01
2025-12,Citibank,Enseñanza,0.0,2025-12-01
2025-12,Interbank,Enseñanza,126320.42,2025-12-01
2025-12,Mibanco,Enseñanza,69123.85,2025-12-01
2025-12,GNB,Enseñanza,2120.0,2025-12-01
2025-12,Falabella,Enseñanza,0.0,2025-12-01
2025-12,Santander,Enseñanza,455298.66,2025-12-01
2025-12,Ripley,Enseñanza,0.0,2025-12-01
2025-12,Alfin Banco,Enseñanza,3625.29,2025-12-01
2025-12,ICBC,Enseñanza,0.0,2025-12-01
2025-12,Bank of China,Enseñanza,0.0,2025-12-01
2025-12,BCI,Enseñanza,68713.12,2025-12-01
2025-12,Compartamos,Enseñanza,17011.08,2025-12-01
2025-12,Santander,Enseñanza,141.23,2025-12-01
2025-12,BBVA,Salud Humana y Asistencia Social,721334.69,2025-12-01
2025-12,Compartamos,Salud Humana y Asistencia Social,5708.04,2025-12-01
2025-12,BCP,Salud Humana y Asistencia Social,685447.38,2025-12-01
2025-12,Pichincha,Salud Humana y Asistencia Social,4077.47,2025-12-01
2025-12,BanBif,Salud Humana y Asistencia Social,262326.98,2025-12-01
2025-12,Scotiabank,Salud Humana y Asistencia Social,305771.58,2025-12-01
2025-12,Citibank,Salud Humana y Asistencia Social,14402.89,2025-12-01
2025-12,Interbank,Salud Humana y Asistencia Social,254527.19,2025-12-01
2025-12,Mibanco,Salud Humana y Asistencia Social,138369.87,2025-12-01
2025-12,GNB,Salud Humana y Asistencia Social,2508.27,2025-12-01
2025-12,Falabella,Salud Humana y Asistencia Social,0.0,2025-12-01
2025-12,Santander,Salud Humana y Asistencia Social,15431.92,2025-12-01
2025-12,Ripley,Salud Humana y Asistencia Social,0.0,2025-12-01
2025-12,Alfin Banco,Salud Humana y Asistencia Social,2000.0,2025-12-01
2025-12,ICBC,Salud Humana y Asistencia Social,0.0,2025-12-01
2025-12,Bank of China,Salud Humana y Asistencia Social,0.0,2025-12-01
2025-12,BCI,Salud Humana y Asistencia Social,0.0,2025-12-01
2025-12,Compartamos,Salud Humana y Asistencia Social,26666.3,2025-12-01
2025-12,Santander,Salud Humana y Asistencia Social,9.09,2025-12-01
2025-12,BBVA,"Act. Artísticas, de Entretenimiento y Recreativas",184137.11,2025-12-01
2025-12,Compartamos,"Act. Artísticas, de Entretenimiento y Recreativas",0.0,2025-12-01
2025-12,BCP,"Act. Artísticas, de Entretenimiento y Recreativas",357063.28,2025-12-01
2025-12,Pichincha,"Act. Artísticas, de Entretenimiento y Recreativas",223.68,2025-12-01
2025-12,BanBif,"Act. Artísticas, de Entretenimiento y Recreativas",3151.07,2025-12-01
2025-12,Scotiabank,"Act. Artísticas, de Entretenimiento y Recreativas",169370.06,2025-12-01
2025-12,Citibank,"Act. Artísticas, de Entretenimiento y Recreativas",0.0,2025-12-01
2025-12,Interbank,"Act. Artísticas, de Entretenimiento y Recreativas",35725.46,2025-12-01
2025-12,Mibanco,"Act. Artísticas, de Entretenimiento y Recreativas",59128.11,2025-12-01
2025-12,GNB,"Act. Artísticas, de Entretenimiento y Recreativas",0.0,2025-12-01
2025-12,Falabella,"Act. Artísticas, de Entretenimiento y Recreativas",45.82,2025-12-01
2025-12,Santander,"Act. Artísticas, de Entretenimiento y Recreativas",24300.0,2025-12-01
2025-12,Ripley,"Act. Artísticas, de Entretenimiento y Recreativas",0.0,2025-12-01
2025-12,Alfin Banco,"Act. Artísticas, de Entretenimiento y Recreativas",0.0,2025-12-01
2025-12,ICBC,"Act. Artísticas, de Entretenimiento y Recreativas",0.0,2025-12-01
2025-12,Bank of China,"Act. Artísticas, de Entretenimiento y Recreativas",0.0,2025-12-01
2025-12,BCI,"Act. Artísticas, de Entretenimiento y Recreativas",0.0,2025-12-01
2025-12,Compartamos,"Act. Artísticas, de Entretenimiento y Recreativas",26029.61,2025-12-01
2025-12,Santander,"Act. Artísticas, de Entretenimiento y Recreativas",29.79,2025-12-01
2025-12,BBVA,Otras Actividades de Servicios,349602.38,2025-12-01
2025-12,Compartamos,Otras Actividades de Servicios,817.63,2025-12-01
2025-12,BCP,Otras Actividades de Servicios,1898444.58,2025-12-01
2025-12,Pichincha,Otras Actividades de Servicios,4805.87,2025-12-01
2025-12,BanBif,Otras Actividades de Servicios,28903.67,2025-12-01
2025-12,Scotiabank,Otras Actividades de Servicios,305313.29,2025-12-01
2025-12,Citibank,Otras Actividades de Servicios,6.54,2025-12-01
2025-12,Interbank,Otras Actividades de Servicios,123858.25,2025-12-01
2025-12,Mibanco,Otras Actividades de Servicios,274541.27,2025-12-01
2025-12,GNB,Otras Actividades de Servicios,120.27,2025-12-01
2025-12,Falabella,Otras Actividades de Servicios,106.36,2025-12-01
2025-12,Santander,Otras Actividades de Servicios,0.0,2025-12-01
2025-12,Ripley,Otras Actividades de Servicios,0.0,2025-12-01
2025-12,Alfin Banco,Otras Actividades de Servicios,313.04,2025-12-01
2025-12,ICBC,Otras Actividades de Servicios,0.0,2025-12-01
2025-12,Bank of China,Otras Actividades de Servicios,0.0,2025-12-01
2025-12,BCI,Otras Actividades de Servicios,0.0,2025-12-01
2025-12,Compartamos,Otras Actividades de Servicios,138763.18,2025-12-01
2025-12,Santander,Otras Actividades de Servicios,950.03,2025-12-01
2025-12,BBVA,Act. Hogares como Empleadores y Órganos extraterritoriales,1289336.44,2025-12-01
2025-12,Compartamos,Act. Hogares como Empleadores y Órganos extraterritoriales,1675.36,2025-12-01
2025-12,BCP,Act. Hogares como Empleadores y Órganos extraterritoriales,64995.61,2025-12-01
2025-12,Pichincha,Act. Hogares como Empleadores y Órganos extraterritoriales,26765.34,2025-12-01
2025-12,BanBif,Act. Hogares como Empleadores y Órganos extraterritoriales,83571.21,2025-12-01
2025-12,Scotiabank,Act. Hogares como Empleadores y Órganos extraterritoriales,206025.74,2025-12-01
2025-12,Citibank,Act. Hogares como Empleadores y Órganos extraterritoriales,0.0,2025-12-01
2025-12,Interbank,Act. Hogares como Empleadores y Órganos extraterritoriales,1806.26,2025-12-01
2025-12,Mibanco,Act. Hogares como Empleadores y Órganos extraterritoriales,6527.25,2025-12-01
2025-12,GNB,Act. Hogares como Empleadores y Órganos extraterritoriales,0.0,2025-12-01
2025-12,Falabella,Act. Hogares como Empleadores y Órganos extraterritoriales,3.15,2025-12-01
2025-12,Santander,Act. Hogares como Empleadores y Órganos extraterritoriales,0.0,2025-12-01
2025-12,Ripley,Act. Hogares como Empleadores y Órganos extraterritoriales,0.0,2025-12-01
2025-12,Alfin Banco,Act. Hogares como Empleadores y Órganos extraterritoriales,0.0,2025-12-01
2025-12,ICBC,Act. Hogares como Empleadores y Órganos extraterritoriales,0.0,2025-12-01
2025-12,Bank of China,Act. Hogares como Empleadores y Órganos extraterritoriales,0.0,2025-12-01
2025-12,BCI,Act. Hogares como Empleadores y Órganos extraterritoriales,0.0,2025-12-01
2025-12,Compartamos,Act. Hogares como Empleadores y Órganos extraterritoriales,44666.56,2025-12-01
2025-12,Santander,Act. Hogares como Empleadores y Órganos extraterritoriales,211.97,2025-12-01
